"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","GDPHRWKD","TOT","USD","A","1991",58.640586,
"NOR","GDPHRWKD","TOT","USD","A","1992",60.476597,
"NOR","GDPHRWKD","TOT","USD","A","1993",61.850935,
"NOR","GDPHRWKD","TOT","USD","A","1994",64.158093,
"NOR","GDPHRWKD","TOT","USD","A","1995",66.160953,
"NOR","GDPHRWKD","TOT","USD","A","1996",68.30641,
"NOR","GDPHRWKD","TOT","USD","A","1997",70.063617,
"NOR","GDPHRWKD","TOT","USD","A","1998",70.147967,
"NOR","GDPHRWKD","TOT","USD","A","1999",71.00691,
"NOR","GDPHRWKD","TOT","USD","A","2000",73.801321,
"NOR","GDPHRWKD","TOT","USD","A","2001",76.537053,
"NOR","GDPHRWKD","TOT","USD","A","2002",78.183876,
"NOR","GDPHRWKD","TOT","USD","A","2003",80.722504,
"NOR","GDPHRWKD","TOT","USD","A","2004",82.393083,
"NOR","GDPHRWKD","TOT","USD","A","2005",83.303,
"NOR","GDPHRWKD","TOT","USD","A","2006",82.755687,
"NOR","GDPHRWKD","TOT","USD","A","2007",81.266766,
"NOR","GDPHRWKD","TOT","USD","A","2008",78.861584,
"NOR","GDPHRWKD","TOT","USD","A","2009",78.797682,
"NOR","GDPHRWKD","TOT","USD","A","2010",79.200218,
"NOR","GDPHRWKD","TOT","USD","A","2011",78.674464,
"NOR","GDPHRWKD","TOT","USD","A","2012",79.359797,
"NOR","GDPHRWKD","TOT","USD","A","2013",79.849548,
"NOR","GDPHRWKD","TOT","USD","A","2014",80.488668,
"NOR","GDPHRWKD","TOT","USD","A","2015",81.517077,
"NOR","GDPHRWKD","TOT","USD","A","2016",82.063215,
"NOR","GDPHRWKD","TOT","USD","A","2017",83.761641,
"NOR","GDPHRWKD","TOT","USD","A","2018",83.113366,
"NOR","GDPHRWKD","TOT","USD","A","2019",82.793848,
"NOR","GDPHRWKD","TOT","USD","A","2020",83.542256,
"NOR","GDPHRWKD","TOT","USD","A","2021",84.774473,
"NOR","GDPHRWKD","TOT","USD","A","2022",84.332902,
"POL","GDPHRWKD","TOT","USD","A","1993",14.541096,
"POL","GDPHRWKD","TOT","USD","A","1994",15.259854,
"POL","GDPHRWKD","TOT","USD","A","1995",16.48383,
"POL","GDPHRWKD","TOT","USD","A","1996",17.156022,
"POL","GDPHRWKD","TOT","USD","A","1997",18.056551,
"POL","GDPHRWKD","TOT","USD","A","1998",18.905772,
"POL","GDPHRWKD","TOT","USD","A","1999",20.605428,
"POL","GDPHRWKD","TOT","USD","A","2000",22.242809,
"POL","GDPHRWKD","TOT","USD","A","2001",23.011311,
"POL","GDPHRWKD","TOT","USD","A","2002",24.271393,
"POL","GDPHRWKD","TOT","USD","A","2003",25.3468,
"POL","GDPHRWKD","TOT","USD","A","2004",26.307045,
"POL","GDPHRWKD","TOT","USD","A","2005",26.72517,
"POL","GDPHRWKD","TOT","USD","A","2006",27.469543,
"POL","GDPHRWKD","TOT","USD","A","2007",28.184305,
"POL","GDPHRWKD","TOT","USD","A","2008",28.402336,
"POL","GDPHRWKD","TOT","USD","A","2009",29.321396,
"POL","GDPHRWKD","TOT","USD","A","2010",31.083531,"B"
"POL","GDPHRWKD","TOT","USD","A","2011",32.549662,
"POL","GDPHRWKD","TOT","USD","A","2012",33.099257,
"POL","GDPHRWKD","TOT","USD","A","2013",33.466584,
"POL","GDPHRWKD","TOT","USD","A","2014",34.050522,
"POL","GDPHRWKD","TOT","USD","A","2015",34.879786,
"POL","GDPHRWKD","TOT","USD","A","2016",35.57778,
"POL","GDPHRWKD","TOT","USD","A","2017",37.315221,
"POL","GDPHRWKD","TOT","USD","A","2018",39.854227,
"POL","GDPHRWKD","TOT","USD","A","2019",41.752351,
"POL","GDPHRWKD","TOT","USD","A","2020",41.230426,
"POL","GDPHRWKD","TOT","USD","A","2021",41.551046,
"POL","GDPHRWKD","TOT","USD","A","2022",43.823508,
"PRT","GDPHRWKD","TOT","USD","A","1970",15.880394,
"PRT","GDPHRWKD","TOT","USD","A","1971",16.745872,
"PRT","GDPHRWKD","TOT","USD","A","1972",18.291969,
"PRT","GDPHRWKD","TOT","USD","A","1973",20.624054,
"PRT","GDPHRWKD","TOT","USD","A","1974",19.606448,
"PRT","GDPHRWKD","TOT","USD","A","1975",18.02281,
"PRT","GDPHRWKD","TOT","USD","A","1976",19.112004,
"PRT","GDPHRWKD","TOT","USD","A","1977",20.187485,
"PRT","GDPHRWKD","TOT","USD","A","1978",20.930544,
"PRT","GDPHRWKD","TOT","USD","A","1979",21.970376,
"PRT","GDPHRWKD","TOT","USD","A","1980",22.605067,
"PRT","GDPHRWKD","TOT","USD","A","1981",23.000194,
"PRT","GDPHRWKD","TOT","USD","A","1982",23.645607,
"PRT","GDPHRWKD","TOT","USD","A","1983",22.690382,
"PRT","GDPHRWKD","TOT","USD","A","1984",22.456437,
"PRT","GDPHRWKD","TOT","USD","A","1985",23.324571,
"PRT","GDPHRWKD","TOT","USD","A","1986",24.397387,
"PRT","GDPHRWKD","TOT","USD","A","1987",25.082648,
"PRT","GDPHRWKD","TOT","USD","A","1988",26.284804,
"PRT","GDPHRWKD","TOT","USD","A","1989",27.069449,
"PRT","GDPHRWKD","TOT","USD","A","1990",27.709826,
"PRT","GDPHRWKD","TOT","USD","A","1991",29.156918,
"PRT","GDPHRWKD","TOT","USD","A","1992",30.204067,
"PRT","GDPHRWKD","TOT","USD","A","1993",30.166928,
"PRT","GDPHRWKD","TOT","USD","A","1994",30.361153,
"PRT","GDPHRWKD","TOT","USD","A","1995",30.786632,
"PRT","GDPHRWKD","TOT","USD","A","1996",31.32293,
"PRT","GDPHRWKD","TOT","USD","A","1997",31.951281,
"PRT","GDPHRWKD","TOT","USD","A","1998",32.309725,
"PRT","GDPHRWKD","TOT","USD","A","1999",33.030208,
"PRT","GDPHRWKD","TOT","USD","A","2000",33.384117,
"PRT","GDPHRWKD","TOT","USD","A","2001",33.739822,
"PRT","GDPHRWKD","TOT","USD","A","2002",33.992966,
"PRT","GDPHRWKD","TOT","USD","A","2003",34.131576,
"PRT","GDPHRWKD","TOT","USD","A","2004",34.875983,
"PRT","GDPHRWKD","TOT","USD","A","2005",35.272311,
"PRT","GDPHRWKD","TOT","USD","A","2006",35.927996,
"PRT","GDPHRWKD","TOT","USD","A","2007",36.491637,
"PRT","GDPHRWKD","TOT","USD","A","2008",36.727659,
"PRT","GDPHRWKD","TOT","USD","A","2009",36.569423,
"PRT","GDPHRWKD","TOT","USD","A","2010",37.685603,
"PRT","GDPHRWKD","TOT","USD","A","2011",38.245249,
"PRT","GDPHRWKD","TOT","USD","A","2012",38.619119,
"PRT","GDPHRWKD","TOT","USD","A","2013",39.177467,
"PRT","GDPHRWKD","TOT","USD","A","2014",38.779615,
"PRT","GDPHRWKD","TOT","USD","A","2015",38.771567,
"PRT","GDPHRWKD","TOT","USD","A","2016",38.796107,
"PRT","GDPHRWKD","TOT","USD","A","2017",39.111943,
"PRT","GDPHRWKD","TOT","USD","A","2018",39.075294,
"PRT","GDPHRWKD","TOT","USD","A","2019",39.667314,
"PRT","GDPHRWKD","TOT","USD","A","2020",40.114162,
"PRT","GDPHRWKD","TOT","USD","A","2021",40.516608,
"PRT","GDPHRWKD","TOT","USD","A","2022",42.706164,
"SVK","GDPHRWKD","TOT","USD","A","1995",18.990245,
"SVK","GDPHRWKD","TOT","USD","A","1996",20.198218,
"SVK","GDPHRWKD","TOT","USD","A","1997",21.495784,
"SVK","GDPHRWKD","TOT","USD","A","1998",22.578377,
"SVK","GDPHRWKD","TOT","USD","A","1999",23.212321,
"SVK","GDPHRWKD","TOT","USD","A","2000",23.959311,
"SVK","GDPHRWKD","TOT","USD","A","2001",24.800377,
"SVK","GDPHRWKD","TOT","USD","A","2002",26.583421,
"SVK","GDPHRWKD","TOT","USD","A","2003",28.668586,
"SVK","GDPHRWKD","TOT","USD","A","2004",29.479998,
"SVK","GDPHRWKD","TOT","USD","A","2005",30.452693,
"SVK","GDPHRWKD","TOT","USD","A","2006",32.274839,
"SVK","GDPHRWKD","TOT","USD","A","2007",34.710747,
"SVK","GDPHRWKD","TOT","USD","A","2008",35.458839,
"SVK","GDPHRWKD","TOT","USD","A","2009",34.443631,
"SVK","GDPHRWKD","TOT","USD","A","2010",36.808876,
"SVK","GDPHRWKD","TOT","USD","A","2011",37.384872,
"SVK","GDPHRWKD","TOT","USD","A","2012",37.942721,
"SVK","GDPHRWKD","TOT","USD","A","2013",38.860596,
"SVK","GDPHRWKD","TOT","USD","A","2014",39.622443,
"SVK","GDPHRWKD","TOT","USD","A","2015",40.990746,
"SVK","GDPHRWKD","TOT","USD","A","2016",41.14646,
"SVK","GDPHRWKD","TOT","USD","A","2017",42.075311,
"SVK","GDPHRWKD","TOT","USD","A","2018",43.157588,
"SVK","GDPHRWKD","TOT","USD","A","2019",44.092097,
"SVK","GDPHRWKD","TOT","USD","A","2020",46.756698,
"SVK","GDPHRWKD","TOT","USD","A","2021",48.969169,
"SVK","GDPHRWKD","TOT","USD","A","2022",47.747745,
"ESP","GDPHRWKD","TOT","USD","A","1970",19.456437,
"ESP","GDPHRWKD","TOT","USD","A","1971",20.253952,
"ESP","GDPHRWKD","TOT","USD","A","1972",21.883236,
"ESP","GDPHRWKD","TOT","USD","A","1973",23.265782,
"ESP","GDPHRWKD","TOT","USD","A","1974",24.326337,
"ESP","GDPHRWKD","TOT","USD","A","1975",24.740526,
"ESP","GDPHRWKD","TOT","USD","A","1976",25.741292,
"ESP","GDPHRWKD","TOT","USD","A","1977",26.693897,
"ESP","GDPHRWKD","TOT","USD","A","1978",27.943932,
"ESP","GDPHRWKD","TOT","USD","A","1979",29.079613,
"ESP","GDPHRWKD","TOT","USD","A","1980",30.841905,
"ESP","GDPHRWKD","TOT","USD","A","1981",32.128654,
"ESP","GDPHRWKD","TOT","USD","A","1982",33.182275,
"ESP","GDPHRWKD","TOT","USD","A","1983",34.482236,
"ESP","GDPHRWKD","TOT","USD","A","1984",36.785874,
"ESP","GDPHRWKD","TOT","USD","A","1985",38.24413,
"ESP","GDPHRWKD","TOT","USD","A","1986",38.768986,
"ESP","GDPHRWKD","TOT","USD","A","1987",39.226531,
"ESP","GDPHRWKD","TOT","USD","A","1988",39.921613,
"ESP","GDPHRWKD","TOT","USD","A","1989",40.663355,
"ESP","GDPHRWKD","TOT","USD","A","1990",40.609767,
"ESP","GDPHRWKD","TOT","USD","A","1991",40.938659,
"ESP","GDPHRWKD","TOT","USD","A","1992",42.094594,
"ESP","GDPHRWKD","TOT","USD","A","1993",43.074685,
"ESP","GDPHRWKD","TOT","USD","A","1994",44.336274,
"ESP","GDPHRWKD","TOT","USD","A","1995",44.707089,
"ESP","GDPHRWKD","TOT","USD","A","1996",45.202211,
"ESP","GDPHRWKD","TOT","USD","A","1997",45.126603,
"ESP","GDPHRWKD","TOT","USD","A","1998",44.913991,
"ESP","GDPHRWKD","TOT","USD","A","1999",44.755693,
"ESP","GDPHRWKD","TOT","USD","A","2000",44.963723,
"ESP","GDPHRWKD","TOT","USD","A","2001",45.035756,
"ESP","GDPHRWKD","TOT","USD","A","2002",45.105579,
"ESP","GDPHRWKD","TOT","USD","A","2003",45.239819,
"ESP","GDPHRWKD","TOT","USD","A","2004",45.384816,
"ESP","GDPHRWKD","TOT","USD","A","2005",45.562108,
"ESP","GDPHRWKD","TOT","USD","A","2006",45.828539,
"ESP","GDPHRWKD","TOT","USD","A","2007",46.335067,
"ESP","GDPHRWKD","TOT","USD","A","2008",46.454358,
"ESP","GDPHRWKD","TOT","USD","A","2009",47.573943,
"ESP","GDPHRWKD","TOT","USD","A","2010",48.783311,
"ESP","GDPHRWKD","TOT","USD","A","2011",49.503478,
"ESP","GDPHRWKD","TOT","USD","A","2012",50.458453,
"ESP","GDPHRWKD","TOT","USD","A","2013",51.203041,
"ESP","GDPHRWKD","TOT","USD","A","2014",51.361566,
"ESP","GDPHRWKD","TOT","USD","A","2015",51.769513,
"ESP","GDPHRWKD","TOT","USD","A","2016",52.006193,
"ESP","GDPHRWKD","TOT","USD","A","2017",52.460584,
"ESP","GDPHRWKD","TOT","USD","A","2018",52.34069,
"ESP","GDPHRWKD","TOT","USD","A","2019",52.631029,
"ESP","GDPHRWKD","TOT","USD","A","2020",52.648278,
"ESP","GDPHRWKD","TOT","USD","A","2021",51.829924,
"ESP","GDPHRWKD","TOT","USD","A","2022",52.527658,
"SWE","GDPHRWKD","TOT","USD","A","1970",30.574456,
"SWE","GDPHRWKD","TOT","USD","A","1971",31.506119,
"SWE","GDPHRWKD","TOT","USD","A","1972",32.896871,
"SWE","GDPHRWKD","TOT","USD","A","1973",34.406383,
"SWE","GDPHRWKD","TOT","USD","A","1974",35.223746,
"SWE","GDPHRWKD","TOT","USD","A","1975",35.955941,
"SWE","GDPHRWKD","TOT","USD","A","1976",35.942293,
"SWE","GDPHRWKD","TOT","USD","A","1977",36.039202,
"SWE","GDPHRWKD","TOT","USD","A","1978",37.405358,
"SWE","GDPHRWKD","TOT","USD","A","1979",38.620364,
"SWE","GDPHRWKD","TOT","USD","A","1980",38.812151,
"SWE","GDPHRWKD","TOT","USD","A","1981",39.157097,
"SWE","GDPHRWKD","TOT","USD","A","1982",39.357867,
"SWE","GDPHRWKD","TOT","USD","A","1983",39.755325,
"SWE","GDPHRWKD","TOT","USD","A","1984",41.014809,
"SWE","GDPHRWKD","TOT","USD","A","1985",41.366402,
"SWE","GDPHRWKD","TOT","USD","A","1986",42.273694,
"SWE","GDPHRWKD","TOT","USD","A","1987",43.067054,
"SWE","GDPHRWKD","TOT","USD","A","1988",43.018406,
"SWE","GDPHRWKD","TOT","USD","A","1989",43.581046,
"SWE","GDPHRWKD","TOT","USD","A","1990",43.591433,
"SWE","GDPHRWKD","TOT","USD","A","1991",44.140245,
"SWE","GDPHRWKD","TOT","USD","A","1992",45.139694,
"SWE","GDPHRWKD","TOT","USD","A","1993",46.12127,
"SWE","GDPHRWKD","TOT","USD","A","1994",47.271377,
"SWE","GDPHRWKD","TOT","USD","A","1995",48.138995,
"SWE","GDPHRWKD","TOT","USD","A","1996",48.925467,
"SWE","GDPHRWKD","TOT","USD","A","1997",50.933771,
"SWE","GDPHRWKD","TOT","USD","A","1998",52.283903,
"SWE","GDPHRWKD","TOT","USD","A","1999",53.089067,
"SWE","GDPHRWKD","TOT","USD","A","2000",55.003831,
"SWE","GDPHRWKD","TOT","USD","A","2001",55.439481,
"SWE","GDPHRWKD","TOT","USD","A","2002",57.448729,
"SWE","GDPHRWKD","TOT","USD","A","2003",59.62107,
"SWE","GDPHRWKD","TOT","USD","A","2004",61.719788,
"SWE","GDPHRWKD","TOT","USD","A","2005",63.473288,
"SWE","GDPHRWKD","TOT","USD","A","2006",65.301313,
"SWE","GDPHRWKD","TOT","USD","A","2007",65.489276,
"SWE","GDPHRWKD","TOT","USD","A","2008",64.336167,
"SWE","GDPHRWKD","TOT","USD","A","2009",63.430047,
"SWE","GDPHRWKD","TOT","USD","A","2010",65.653328,
"SWE","GDPHRWKD","TOT","USD","A","2011",66.185529,
"SWE","GDPHRWKD","TOT","USD","A","2012",65.868736,
"SWE","GDPHRWKD","TOT","USD","A","2013",66.395834,
"SWE","GDPHRWKD","TOT","USD","A","2014",67.152902,
"SWE","GDPHRWKD","TOT","USD","A","2015",69.074511,
"SWE","GDPHRWKD","TOT","USD","A","2016",68.649665,
"SWE","GDPHRWKD","TOT","USD","A","2017",69.261329,
"SWE","GDPHRWKD","TOT","USD","A","2018",69.514519,
"SWE","GDPHRWKD","TOT","USD","A","2019",71.101216,
"SWE","GDPHRWKD","TOT","USD","A","2020",71.857873,
"SWE","GDPHRWKD","TOT","USD","A","2021",73.892206,
"SWE","GDPHRWKD","TOT","USD","A","2022",74.111436,
"CHE","GDPHRWKD","TOT","USD","A","1970",41.148254,
"CHE","GDPHRWKD","TOT","USD","A","1971",42.288395,
"CHE","GDPHRWKD","TOT","USD","A","1972",43.561998,
"CHE","GDPHRWKD","TOT","USD","A","1973",45.064,
"CHE","GDPHRWKD","TOT","USD","A","1974",46.448237,
"CHE","GDPHRWKD","TOT","USD","A","1975",45.436795,
"CHE","GDPHRWKD","TOT","USD","A","1976",46.218488,
"CHE","GDPHRWKD","TOT","USD","A","1977",47.81089,
"CHE","GDPHRWKD","TOT","USD","A","1978",47.9036,
"CHE","GDPHRWKD","TOT","USD","A","1979",48.912509,
"CHE","GDPHRWKD","TOT","USD","A","1980",50.411086,
"CHE","GDPHRWKD","TOT","USD","A","1981",50.58097,
"CHE","GDPHRWKD","TOT","USD","A","1982",49.977376,
"CHE","GDPHRWKD","TOT","USD","A","1983",50.714429,
"CHE","GDPHRWKD","TOT","USD","A","1984",52.297889,
"CHE","GDPHRWKD","TOT","USD","A","1985",53.341694,
"CHE","GDPHRWKD","TOT","USD","A","1986",53.386904,
"CHE","GDPHRWKD","TOT","USD","A","1987",52.968169,
"CHE","GDPHRWKD","TOT","USD","A","1988",53.332513,
"CHE","GDPHRWKD","TOT","USD","A","1989",54.661051,
"CHE","GDPHRWKD","TOT","USD","A","1990",55.236825,
"CHE","GDPHRWKD","TOT","USD","A","1991",53.816405,"B"
"CHE","GDPHRWKD","TOT","USD","A","1992",54.292682,
"CHE","GDPHRWKD","TOT","USD","A","1993",54.789842,
"CHE","GDPHRWKD","TOT","USD","A","1994",55.173567,
"CHE","GDPHRWKD","TOT","USD","A","1995",56.157853,
"CHE","GDPHRWKD","TOT","USD","A","1996",57.36036,
"CHE","GDPHRWKD","TOT","USD","A","1997",59.07094,
"CHE","GDPHRWKD","TOT","USD","A","1998",59.777296,
"CHE","GDPHRWKD","TOT","USD","A","1999",59.513008,
"CHE","GDPHRWKD","TOT","USD","A","2000",61.43702,
"CHE","GDPHRWKD","TOT","USD","A","2001",62.847795,
"CHE","GDPHRWKD","TOT","USD","A","2002",63.171539,
"CHE","GDPHRWKD","TOT","USD","A","2003",62.87144,
"CHE","GDPHRWKD","TOT","USD","A","2004",63.23669,
"CHE","GDPHRWKD","TOT","USD","A","2005",64.693828,
"CHE","GDPHRWKD","TOT","USD","A","2006",66.315161,
"CHE","GDPHRWKD","TOT","USD","A","2007",67.595243,
"CHE","GDPHRWKD","TOT","USD","A","2008",68.253612,
"CHE","GDPHRWKD","TOT","USD","A","2009",66.723475,
"CHE","GDPHRWKD","TOT","USD","A","2010",68.620315,
"CHE","GDPHRWKD","TOT","USD","A","2011",68.227615,
"CHE","GDPHRWKD","TOT","USD","A","2012",68.49478,
"CHE","GDPHRWKD","TOT","USD","A","2013",69.759903,
"CHE","GDPHRWKD","TOT","USD","A","2014",70.447419,
"CHE","GDPHRWKD","TOT","USD","A","2015",69.982344,
"CHE","GDPHRWKD","TOT","USD","A","2016",70.431631,
"CHE","GDPHRWKD","TOT","USD","A","2017",71.561236,
"CHE","GDPHRWKD","TOT","USD","A","2018",73.212853,
"CHE","GDPHRWKD","TOT","USD","A","2019",73.619376,
"CHE","GDPHRWKD","TOT","USD","A","2020",74.655861,
"CHE","GDPHRWKD","TOT","USD","A","2021",75.909195,
"TUR","GDPHRWKD","TOT","USD","A","1970",11.177786,
"TUR","GDPHRWKD","TOT","USD","A","1971",11.652401,
"TUR","GDPHRWKD","TOT","USD","A","1972",12.22939,
"TUR","GDPHRWKD","TOT","USD","A","1973",12.450193,
"TUR","GDPHRWKD","TOT","USD","A","1974",12.919628,
"TUR","GDPHRWKD","TOT","USD","A","1975",13.786742,
"TUR","GDPHRWKD","TOT","USD","A","1976",15.139833,
"TUR","GDPHRWKD","TOT","USD","A","1977",15.297652,
"TUR","GDPHRWKD","TOT","USD","A","1978",15.448878,
"TUR","GDPHRWKD","TOT","USD","A","1979",15.256117,
"TUR","GDPHRWKD","TOT","USD","A","1980",14.754563,
"TUR","GDPHRWKD","TOT","USD","A","1981",15.396889,
"TUR","GDPHRWKD","TOT","USD","A","1982",15.840796,
"TUR","GDPHRWKD","TOT","USD","A","1983",16.533193,
"TUR","GDPHRWKD","TOT","USD","A","1984",17.975903,
"TUR","GDPHRWKD","TOT","USD","A","1985",18.171457,
"TUR","GDPHRWKD","TOT","USD","A","1986",19.253553,
"TUR","GDPHRWKD","TOT","USD","A","1987",21.053958,
"TUR","GDPHRWKD","TOT","USD","A","1988",21.266639,
"TUR","GDPHRWKD","TOT","USD","A","1989",20.454308,
"TUR","GDPHRWKD","TOT","USD","A","1990",21.988263,
"TUR","GDPHRWKD","TOT","USD","A","1991",21.305202,
"TUR","GDPHRWKD","TOT","USD","A","1992",22.066973,
"TUR","GDPHRWKD","TOT","USD","A","1993",24.784925,
"TUR","GDPHRWKD","TOT","USD","A","1994",22.068673,
"TUR","GDPHRWKD","TOT","USD","A","1995",23.127624,
"TUR","GDPHRWKD","TOT","USD","A","1996",23.850784,
"TUR","GDPHRWKD","TOT","USD","A","1997",25.824555,
"TUR","GDPHRWKD","TOT","USD","A","1998",25.854493,
"TUR","GDPHRWKD","TOT","USD","A","1999",24.186093,
"TUR","GDPHRWKD","TOT","USD","A","2000",26.246346,
"TUR","GDPHRWKD","TOT","USD","A","2001",24.681869,
"TUR","GDPHRWKD","TOT","USD","A","2002",26.339978,
"TUR","GDPHRWKD","TOT","USD","A","2003",28.078322,
"TUR","GDPHRWKD","TOT","USD","A","2004",30.644277,
"TUR","GDPHRWKD","TOT","USD","A","2005",32.580282,
"TUR","GDPHRWKD","TOT","USD","A","2006",34.111688,
"TUR","GDPHRWKD","TOT","USD","A","2007",35.924232,
"TUR","GDPHRWKD","TOT","USD","A","2008",35.805009,
"TUR","GDPHRWKD","TOT","USD","A","2009",34.328244,
"TUR","GDPHRWKD","TOT","USD","A","2010",35.19322,
"TUR","GDPHRWKD","TOT","USD","A","2011",37.128369,
"TUR","GDPHRWKD","TOT","USD","A","2012",37.905972,
"TUR","GDPHRWKD","TOT","USD","A","2013",40.465033,
"TUR","GDPHRWKD","TOT","USD","A","2014",40.443125,
"TUR","GDPHRWKD","TOT","USD","A","2015",42.094218,
"TUR","GDPHRWKD","TOT","USD","A","2016",43.044787,
"TUR","GDPHRWKD","TOT","USD","A","2017",45.090563,
"TUR","GDPHRWKD","TOT","USD","A","2018",46.227634,
"TUR","GDPHRWKD","TOT","USD","A","2019",47.988606,
"TUR","GDPHRWKD","TOT","USD","A","2020",56.539377,
"TUR","GDPHRWKD","TOT","USD","A","2021",53.129297,"E"
"GBR","GDPHRWKD","TOT","USD","A","1970",23.724381,
"GBR","GDPHRWKD","TOT","USD","A","1971",25.271841,
"GBR","GDPHRWKD","TOT","USD","A","1972",26.765727,
"GBR","GDPHRWKD","TOT","USD","A","1973",27.253007,
"GBR","GDPHRWKD","TOT","USD","A","1974",27.057021,
"GBR","GDPHRWKD","TOT","USD","A","1975",26.832224,
"GBR","GDPHRWKD","TOT","USD","A","1976",28.031036,
"GBR","GDPHRWKD","TOT","USD","A","1977",28.989472,
"GBR","GDPHRWKD","TOT","USD","A","1978",30.379931,
"GBR","GDPHRWKD","TOT","USD","A","1979",31.336922,
"GBR","GDPHRWKD","TOT","USD","A","1980",31.636437,
"GBR","GDPHRWKD","TOT","USD","A","1981",33.528829,
"GBR","GDPHRWKD","TOT","USD","A","1982",34.526884,
"GBR","GDPHRWKD","TOT","USD","A","1983",36.349717,
"GBR","GDPHRWKD","TOT","USD","A","1984",36.019851,
"GBR","GDPHRWKD","TOT","USD","A","1985",36.428395,
"GBR","GDPHRWKD","TOT","USD","A","1986",37.387926,
"GBR","GDPHRWKD","TOT","USD","A","1987",38.770868,
"GBR","GDPHRWKD","TOT","USD","A","1988",38.693878,
"GBR","GDPHRWKD","TOT","USD","A","1989",38.853925,
"GBR","GDPHRWKD","TOT","USD","A","1990",39.289897,
"GBR","GDPHRWKD","TOT","USD","A","1991",40.082329,
"GBR","GDPHRWKD","TOT","USD","A","1992",41.994865,
"GBR","GDPHRWKD","TOT","USD","A","1993",43.518126,
"GBR","GDPHRWKD","TOT","USD","A","1994",44.579615,
"GBR","GDPHRWKD","TOT","USD","A","1995",45.203589,
"GBR","GDPHRWKD","TOT","USD","A","1996",45.638263,
"GBR","GDPHRWKD","TOT","USD","A","1997",46.863872,
"GBR","GDPHRWKD","TOT","USD","A","1998",47.993626,
"GBR","GDPHRWKD","TOT","USD","A","1999",49.044535,
"GBR","GDPHRWKD","TOT","USD","A","2000",50.939328,
"GBR","GDPHRWKD","TOT","USD","A","2001",51.458619,
"GBR","GDPHRWKD","TOT","USD","A","2002",52.581716,
"GBR","GDPHRWKD","TOT","USD","A","2003",54.008227,
"GBR","GDPHRWKD","TOT","USD","A","2004",54.686746,
"GBR","GDPHRWKD","TOT","USD","A","2005",55.156626,
"GBR","GDPHRWKD","TOT","USD","A","2006",56.070347,
"GBR","GDPHRWKD","TOT","USD","A","2007",56.864362,
"GBR","GDPHRWKD","TOT","USD","A","2008",56.899648,
"GBR","GDPHRWKD","TOT","USD","A","2009",55.52849,
"GBR","GDPHRWKD","TOT","USD","A","2010",57.078368,
"GBR","GDPHRWKD","TOT","USD","A","2011",57.090117,
"GBR","GDPHRWKD","TOT","USD","A","2012",56.706058,
"GBR","GDPHRWKD","TOT","USD","A","2013",56.978563,
"GBR","GDPHRWKD","TOT","USD","A","2014",57.118628,
"GBR","GDPHRWKD","TOT","USD","A","2015",58.134286,
"GBR","GDPHRWKD","TOT","USD","A","2016",57.91861,
"GBR","GDPHRWKD","TOT","USD","A","2017",58.965284,
"GBR","GDPHRWKD","TOT","USD","A","2018",59.243917,
"GBR","GDPHRWKD","TOT","USD","A","2019",59.515367,
"GBR","GDPHRWKD","TOT","USD","A","2020",60.202901,
"GBR","GDPHRWKD","TOT","USD","A","2021",59.181645,
"USA","GDPHRWKD","TOT","USD","A","1970",33.708826,
"USA","GDPHRWKD","TOT","USD","A","1971",34.972937,
"USA","GDPHRWKD","TOT","USD","A","1972",35.823553,
"USA","GDPHRWKD","TOT","USD","A","1973",36.673833,
"USA","GDPHRWKD","TOT","USD","A","1974",36.342967,
"USA","GDPHRWKD","TOT","USD","A","1975",37.337947,
"USA","GDPHRWKD","TOT","USD","A","1976",38.242547,
"USA","GDPHRWKD","TOT","USD","A","1977",38.650575,
"USA","GDPHRWKD","TOT","USD","A","1978",38.956695,
"USA","GDPHRWKD","TOT","USD","A","1979",39.131168,
"USA","GDPHRWKD","TOT","USD","A","1980",39.139085,
"USA","GDPHRWKD","TOT","USD","A","1981",40.047014,
"USA","GDPHRWKD","TOT","USD","A","1982",39.918352,
"USA","GDPHRWKD","TOT","USD","A","1983",41.010658,
"USA","GDPHRWKD","TOT","USD","A","1984",41.86562,
"USA","GDPHRWKD","TOT","USD","A","1985",42.635509,
"USA","GDPHRWKD","TOT","USD","A","1986",43.599936,
"USA","GDPHRWKD","TOT","USD","A","1987",43.916782,
"USA","GDPHRWKD","TOT","USD","A","1988",44.424496,
"USA","GDPHRWKD","TOT","USD","A","1989",44.815883,
"USA","GDPHRWKD","TOT","USD","A","1990",45.583299,
"USA","GDPHRWKD","TOT","USD","A","1991",46.180488,
"USA","GDPHRWKD","TOT","USD","A","1992",47.766894,
"USA","GDPHRWKD","TOT","USD","A","1993",47.94876,
"USA","GDPHRWKD","TOT","USD","A","1994",48.354938,
"USA","GDPHRWKD","TOT","USD","A","1995",48.461331,
"USA","GDPHRWKD","TOT","USD","A","1996",49.666111,
"USA","GDPHRWKD","TOT","USD","A","1997",50.386032,
"USA","GDPHRWKD","TOT","USD","A","1998",51.519575,
"USA","GDPHRWKD","TOT","USD","A","1999",53.041436,
"USA","GDPHRWKD","TOT","USD","A","2000",54.498167,
"USA","GDPHRWKD","TOT","USD","A","2001",55.693841,
